x 	 3315 	 x
x 	 3316 	 x
x 	 3317 	 x
1.32289e+06 	 3318 	 0
x 	 3319 	 x
x 	 3320 	 x
x 	 3321 	 x
1.32434e+06 	 3322 	 0
1.32494e+06 	 3323 	 253.757
x 	 3324 	 x
1.32554e+06 	 3325 	 26.8288
1.32614e+06 	 3326 	 65.7214
x 	 3327 	 x
x 	 3328 	 x
1.32745e+06 	 3329 	 0
x 	 3330 	 x
1.32805e+06 	 3331 	 73.9477
1.32824e+06 	 3332 	 0
x 	 3333 	 x
x 	 3334 	 x
1.32956e+06 	 3335 	 0
1.33002e+06 	 3336 	 27.5438
1.33017e+06 	 3337 	 0
x 	 3338 	 x
1.33104e+06 	 3339 	 0
x 	 3340 	 x
x 	 3341 	 x
x 	 3342 	 x
1.33268e+06 	 3343 	 0
x 	 3344 	 x
1.33359e+06 	 3345 	 0
1.33419e+06 	 3346 	 122.91
x 	 3347 	 x
1.33486e+06 	 3348 	 0
x 	 3349 	 x
x 	 3350 	 x
x 	 3351 	 x
x 	 3352 	 x
x 	 3353 	 x
1.33733e+06 	 3354 	 0
1.33793e+06 	 3355 	 170.666
1.33813e+06 	 3356 	 59.4729
1.3385e+06 	 3357 	 0
1.33885e+06 	 3358 	 0
x 	 3359 	 x
x 	 3360 	 x
x 	 3361 	 x
1.34044e+06 	 3362 	 0
1.34104e+06 	 3363 	 47.035
1.34148e+06 	 3364 	 0
1.34168e+06 	 3365 	 0
x 	 3366 	 x
1.34225e+06 	 3367 	 0
x 	 3368 	 x
1.34319e+06 	 3369 	 0
x 	 3370 	 x
1.34409e+06 	 3371 	 0
1.34459e+06 	 3372 	 0
x 	 3373 	 x
x 	 3374 	 x
x 	 3375 	 x
x 	 3376 	 x
x 	 3377 	 x
x 	 3378 	 x
1.34703e+06 	 3379 	 0
1.34763e+06 	 3380 	 114.211
1.34796e+06 	 3381 	 0
1.34845e+06 	 3382 	 0
1.34893e+06 	 3383 	 0
x 	 3384 	 x
1.3496e+06 	 3385 	 0
x 	 3386 	 x
x 	 3387 	 x
x 	 3388 	 x
1.35092e+06 	 3389 	 0
1.35152e+06 	 3390 	 95.4411
x 	 3391 	 x
x 	 3392 	 x
1.35245e+06 	 3393 	 0
1.35278e+06 	 3394 	 0
x 	 3395 	 x
x 	 3396 	 x
1.35391e+06 	 3397 	 0
1.35451e+06 	 3398 	 136.439
x 	 3399 	 x
1.35598e+06 	 3400 	 762.858
1.35706e+06 	 3401 	 1478.09
1.35717e+06 	 3402 	 1295.45
x 	 3403 	 x
x 	 3404 	 x
x 	 3405 	 x
x 	 3406 	 x
1.35759e+06 	 3407 	 0
x 	 3408 	 x
x 	 3409 	 x
x 	 3410 	 x
1.35956e+06 	 3411 	 0
x 	 3412 	 x
x 	 3413 	 x
x 	 3414 	 x
1.36092e+06 	 3415 	 0
1.36152e+06 	 3416 	 281.535
1.36212e+06 	 3417 	 434.941
1.36251e+06 	 3418 	 420.846
1.36272e+06 	 3419 	 92.3124
x 	 3420 	 x
1.36357e+06 	 3421 	 0
x 	 3422 	 x
x 	 3423 	 x
1.36502e+06 	 3424 	 0
x 	 3425 	 x
x 	 3426 	 x
1.36656e+06 	 3427 	 0
x 	 3428 	 x
x 	 3429 	 x
x 	 3430 	 x
1.3683e+06 	 3431 	 0
1.3689e+06 	 3432 	 142.804
x 	 3433 	 x
x 	 3434 	 x
x 	 3435 	 x
1.37014e+06 	 3436 	 0
x 	 3437 	 x
1.37104e+06 	 3438 	 0
x 	 3439 	 x
1.37202e+06 	 3440 	 0
1.37337e+06 	 3441 	 1010.14
1.37423e+06 	 3442 	 1644.7
x 	 3443 	 x
1.37434e+06 	 3444 	 1138.29
1.37461e+06 	 3445 	 949.141
1.37471e+06 	 3446 	 462.644
x 	 3447 	 x
x 	 3448 	 x
1.37534e+06 	 3449 	 0
x 	 3450 	 x
x 	 3451 	 x
1.37671e+06 	 3452 	 0
1.37731e+06 	 3453 	 63.2131
x 	 3454 	 x
1.3783e+06 	 3455 	 0
1.3789e+06 	 3456 	 151.485
x 	 3457 	 x
x 	 3458 	 x
x 	 3459 	 x
1.38029e+06 	 3460 	 0
1.38061e+06 	 3461 	 0
x 	 3462 	 x
1.38117e+06 	 3463 	 0
1.38157e+06 	 3464 	 0
1.38189e+06 	 3465 	 0
x 	 3466 	 x
x 	 3467 	 x
1.38311e+06 	 3468 	 0
1.38371e+06 	 3469 	 187.013
1.38422e+06 	 3470 	 430.612
x 	 3471 	 x
x 	 3472 	 x
1.38501e+06 	 3473 	 0
1.38561e+06 	 3474 	 207.313
1.38621e+06 	 3475 	 212.151
1.38641e+06 	 3476 	 123.793
x 	 3477 	 x
1.38707e+06 	 3478 	 0
1.3905e+06 	 3479 	 3085.84
x 	 3480 	 x
x 	 3481 	 x
1.39324e+06 	 3482 	 4525.8
1.39406e+06 	 3483 	 4953.38
x 	 3484 	 x
x 	 3485 	 x
x 	 3486 	 x
x 	 3487 	 x
1.3955e+06 	 3488 	 4520.68
1.39561e+06 	 3489 	 4271.19
1.39596e+06 	 3490 	 4391.96
1.3961e+06 	 3491 	 3895.02
1.39621e+06 	 3492 	 3663.4
1.39656e+06 	 3493 	 3716.79
x 	 3494 	 x
x 	 3495 	 x
x 	 3496 	 x
1.3967e+06 	 3497 	 1925.17
1.39681e+06 	 3498 	 1779.84
1.39727e+06 	 3499 	 1721.31
x 	 3500 	 x
1.3973e+06 	 3501 	 962.069
x 	 3502 	 x
x 	 3503 	 x
1.3976e+06 	 3504 	 132.894
x 	 3505 	 x
1.39838e+06 	 3506 	 0
x 	 3507 	 x
1.39925e+06 	 3508 	 0
1.40515e+06 	 3509 	 5391.75
1.40518e+06 	 3510 	 5114.46
1.40559e+06 	 3511 	 5217.6
1.40575e+06 	 3512 	 4913.75
1.40578e+06 	 3513 	 4481.24
x 	 3514 	 x
1.40619e+06 	 3515 	 4162.32
x 	 3516 	 x
x 	 3517 	 x
x 	 3518 	 x
1.40635e+06 	 3519 	 2737.83
1.40638e+06 	 3520 	 2358.79
1.40801e+06 	 3521 	 3679.8
x 	 3522 	 x
x 	 3523 	 x
x 	 3524 	 x
1.41136e+06 	 3525 	 5396.86
1.41562e+06 	 3526 	 9215.11
x 	 3527 	 x
1.41622e+06 	 3528 	 9288.46
1.41682e+06 	 3529 	 9583.15
1.41742e+06 	 3530 	 9867.95
x 	 3531 	 x
x 	 3532 	 x
1.41742e+06 	 3533 	 8783.89
x 	 3534 	 x
1.41791e+06 	 3535 	 8397.01
1.41802e+06 	 3536 	 7874.48
x 	 3537 	 x
1.41802e+06 	 3538 	 6968.98
x 	 3539 	 x
x 	 3540 	 x
1.41842e+06 	 3541 	 6340.32
x 	 3542 	 x
1.41906e+06 	 3543 	 6348.69
x 	 3544 	 x
x 	 3545 	 x
x 	 3546 	 x
x 	 3547 	 x
x 	 3548 	 x
x 	 3549 	 x
1.41966e+06 	 3550 	 4605.95
1.41979e+06 	 3551 	 4436.76
1.42021e+06 	 3552 	 4567.58
x 	 3553 	 x
x 	 3554 	 x
x 	 3555 	 x
1.42026e+06 	 3556 	 3425.94
x 	 3557 	 x
x 	 3558 	 x
1.4215e+06 	 3559 	 3651.63
x 	 3560 	 x
x 	 3561 	 x
1.4216e+06 	 3562 	 2757.2
x 	 3563 	 x
1.42454e+06 	 3564 	 5029
1.42502e+06 	 3565 	 5130.24
1.42514e+06 	 3566 	 4788.17
x 	 3567 	 x
1.42562e+06 	 3568 	 4406.64
1.42651e+06 	 3569 	 4984.71
x 	 3570 	 x
x 	 3571 	 x
1.42697e+06 	 3572 	 4247.54
1.42711e+06 	 3573 	 3938.6
x 	 3574 	 x
1.42712e+06 	 3575 	 3029.6
x 	 3576 	 x
x 	 3577 	 x
1.42757e+06 	 3578 	 2530.47
1.42899e+06 	 3579 	 3436.88
x 	 3580 	 x
x 	 3581 	 x
1.42907e+06 	 3582 	 2287.28
x 	 3583 	 x
1.43189e+06 	 3584 	 4339.68
1.43221e+06 	 3585 	 4184.1
1.43249e+06 	 3586 	 4106.98
1.43263e+06 	 3587 	 3855.68
1.43281e+06 	 3588 	 3733.53
x 	 3589 	 x
1.43504e+06 	 3590 	 5285.18
x 	 3591 	 x
x 	 3592 	 x
1.43564e+06 	 3593 	 4299.9
1.43624e+06 	 3594 	 4473
1.43637e+06 	 3595 	 4235.77
x 	 3596 	 x
x 	 3597 	 x
1.43658e+06 	 3598 	 3467.22
1.43701e+06 	 3599 	 3570.35
1.43939e+06 	 3600 	 5670.15
x 	 3601 	 x
1.44008e+06 	 3602 	 5473.53
1.44335e+06 	 3603 	 8246.69
1.4434e+06 	 3604 	 7914.97
1.44385e+06 	 3605 	 7937.7
1.44395e+06 	 3606 	 7609.94
x 	 3607 	 x
x 	 3608 	 x
x 	 3609 	 x
1.444e+06 	 3610 	 6225.82
x 	 3611 	 x
1.44445e+06 	 3612 	 5887.53
1.44455e+06 	 3613 	 5639.03
1.44567e+06 	 3614 	 6391.3
x 	 3615 	 x
1.44761e+06 	 3616 	 7546.76
1.44792e+06 	 3617 	 7380.7
x 	 3618 	 x
x 	 3619 	 x
1.45006e+06 	 3620 	 8263.33
1.45059e+06 	 3621 	 8462.73
1.45108e+06 	 3622 	 8581.8
x 	 3623 	 x
x 	 3624 	 x
1.45119e+06 	 3625 	 7324.66
x 	 3626 	 x
x 	 3627 	 x
x 	 3628 	 x
1.45143e+06 	 3629 	 5861.87
x 	 3630 	 x
1.45168e+06 	 3631 	 5288.99
x 	 3632 	 x
1.45179e+06 	 3633 	 4386.56
x 	 3634 	 x
x 	 3635 	 x
x 	 3636 	 x
1.45232e+06 	 3637 	 3325.4
1.45274e+06 	 3638 	 3428.14
1.45292e+06 	 3639 	 3271.3
x 	 3640 	 x
x 	 3641 	 x
1.45431e+06 	 3642 	 3420.17
x 	 3643 	 x
x 	 3644 	 x
x 	 3645 	 x
x 	 3646 	 x
x 	 3647 	 x
1.45442e+06 	 3648 	 936.42
1.45491e+06 	 3649 	 1131.32
x 	 3650 	 x
x 	 3651 	 x
1.45598e+06 	 3652 	 1106.24
x 	 3653 	 x
x 	 3654 	 x
1.45712e+06 	 3655 	 1140.24
x 	 3656 	 x
1.45772e+06 	 3657 	 1375.1
x 	 3658 	 x
x 	 3659 	 x
1.45791e+06 	 3660 	 191.362
1.45832e+06 	 3661 	 169.519
x 	 3662 	 x
1.46148e+06 	 3663 	 2700.71
1.46162e+06 	 3664 	 2468.84
x 	 3665 	 x
x 	 3666 	 x
x 	 3667 	 x
1.46208e+06 	 3668 	 1822.45
1.46222e+06 	 3669 	 1494.26
1.46252e+06 	 3670 	 1594.32
x 	 3671 	 x
x 	 3672 	 x
1.46363e+06 	 3673 	 1152.85
1.46418e+06 	 3674 	 1475.12
x 	 3675 	 x
1.46423e+06 	 3676 	 763.911
x 	 3677 	 x
x 	 3678 	 x
1.46703e+06 	 3679 	 2396.09
1.46707e+06 	 3680 	 2108.7
1.46829e+06 	 3681 	 2941.62
x 	 3682 	 x
1.46866e+06 	 3683 	 2515.86
x 	 3684 	 x
1.46889e+06 	 3685 	 1904.67
1.46926e+06 	 3686 	 1859.92
1.46949e+06 	 3687 	 1855.43
1.46959e+06 	 3688 	 1489.1
x 	 3689 	 x
1.47028e+06 	 3690 	 1399.73
x 	 3691 	 x
x 	 3692 	 x
1.47088e+06 	 3693 	 570.677
1.47234e+06 	 3694 	 1606.51
1.47237e+06 	 3695 	 1165.2
x 	 3696 	 x
1.47294e+06 	 3697 	 1268.34
x 	 3698 	 x
1.47297e+06 	 3699 	 446.345
x 	 3700 	 x
1.47331e+06 	 3701 	 104.28
1.47355e+06 	 3702 	 0
x 	 3703 	 x
x 	 3704 	 x
x 	 3705 	 x
1.47493e+06 	 3706 	 0
x 	 3707 	 x
1.47563e+06 	 3708 	 0
1.47605e+06 	 3709 	 7.23228
1.47641e+06 	 3710 	 0
1.47677e+06 	 3711 	 0
x 	 3712 	 x
x 	 3713 	 x
1.47826e+06 	 3714 	 0
1.47873e+06 	 3715 	 83.2172
x 	 3716 	 x
1.4796e+06 	 3717 	 0
x 	 3718 	 x
1.48023e+06 	 3719 	 0
x 	 3720 	 x
1.4811e+06 	 3721 	 0
1.48159e+06 	 3722 	 11.6959
1.48204e+06 	 3723 	 0
x 	 3724 	 x
x 	 3725 	 x
x 	 3726 	 x
x 	 3727 	 x
1.48373e+06 	 3728 	 0
1.48433e+06 	 3729 	 84.8589
x 	 3730 	 x
1.48494e+06 	 3731 	 0
1.48547e+06 	 3732 	 0
x 	 3733 	 x
x 	 3734 	 x
1.48672e+06 	 3735 	 0
1.48732e+06 	 3736 	 352.525
1.48792e+06 	 3737 	 543.86
x 	 3738 	 x
x 	 3739 	 x
x 	 3740 	 x
1.48896e+06 	 3741 	 0
x 	 3742 	 x
1.49016e+06 	 3743 	 0
x 	 3744 	 x
x 	 3745 	 x
1.49149e+06 	 3746 	 0
x 	 3747 	 x
x 	 3748 	 x
1.49278e+06 	 3749 	 0
x 	 3750 	 x
1.49342e+06 	 3751 	 0
1.49384e+06 	 3752 	 0
x 	 3753 	 x
x 	 3754 	 x
1.49482e+06 	 3755 	 0
1.49542e+06 	 3756 	 153.493
1.49576e+06 	 3757 	 44.692
1.49625e+06 	 3758 	 0
1.49665e+06 	 3759 	 0
1.49707e+06 	 3760 	 0
1.49746e+06 	 3761 	 26.2568
x 	 3762 	 x
1.49803e+06 	 3763 	 0
1.49843e+06 	 3764 	 0
1.49865e+06 	 3765 	 0
1.49918e+06 	 3766 	 0
1.4995e+06 	 3767 	 0
1.49991e+06 	 3768 	 0
1.50036e+06 	 3769 	 0
x 	 3770 	 x
x 	 3771 	 x
1.5015e+06 	 3772 	 0
x 	 3773 	 x
1.5023e+06 	 3774 	 0
1.50274e+06 	 3775 	 0
1.50322e+06 	 3776 	 0
1.50362e+06 	 3777 	 0
x 	 3778 	 x
1.50438e+06 	 3779 	 0
x 	 3780 	 x
x 	 3781 	 x
x 	 3782 	 x
1.50621e+06 	 3783 	 0
1.50681e+06 	 3784 	 155.389
x 	 3785 	 x
1.50755e+06 	 3786 	 0
1.50797e+06 	 3787 	 0
1.5085e+06 	 3788 	 0
x 	 3789 	 x
1.50916e+06 	 3790 	 0
1.50959e+06 	 3791 	 0
1.50991e+06 	 3792 	 0
1.51019e+06 	 3793 	 6.63145
x 	 3794 	 x
x 	 3795 	 x
x 	 3796 	 x
x 	 3797 	 x
x 	 3798 	 x
1.51276e+06 	 3799 	 0
1.51336e+06 	 3800 	 203.587
x 	 3801 	 x
x 	 3802 	 x
1.51433e+06 	 3803 	 0
1.51493e+06 	 3804 	 235.651
1.51537e+06 	 3805 	 261.209
1.51556e+06 	 3806 	 0
1.51597e+06 	 3807 	 8.92845
x 	 3808 	 x
1.51671e+06 	 3809 	 0
1.51709e+06 	 3810 	 0
x 	 3811 	 x
x 	 3812 	 x
1.51825e+06 	 3813 	 0
1.51872e+06 	 3814 	 93.2571
1.51901e+06 	 3815 	 0
x 	 3816 	 x
x 	 3817 	 x
x 	 3818 	 x
x 	 3819 	 x
1.52119e+06 	 3820 	 0
1.52146e+06 	 3821 	 0
x 	 3822 	 x
x 	 3823 	 x
1.52251e+06 	 3824 	 0
x 	 3825 	 x
1.52332e+06 	 3826 	 0
1.52392e+06 	 3827 	 176.262
1.52431e+06 	 3828 	 0
1.52466e+06 	 3829 	 0
x 	 3830 	 x
1.52574e+06 	 3831 	 256.335
x 	 3832 	 x
1.5281e+06 	 3833 	 1849.64
1.52825e+06 	 3834 	 1581.36
x 	 3835 	 x
1.52856e+06 	 3836 	 1235.08
x 	 3837 	 x
1.5287e+06 	 3838 	 257.828
x 	 3839 	 x
1.52904e+06 	 3840 	 0
x 	 3841 	 x
1.53008e+06 	 3842 	 0
x 	 3843 	 x
x 	 3844 	 x
1.53134e+06 	 3845 	 0
1.53179e+06 	 3846 	 73.0416
1.53204e+06 	 3847 	 0
x 	 3848 	 x
1.53257e+06 	 3849 	 0
1.53303e+06 	 3850 	 0
x 	 3851 	 x
1.53377e+06 	 3852 	 0
x 	 3853 	 x
1.5343e+06 	 3854 	 0
1.53476e+06 	 3855 	 0
x 	 3856 	 x
1.53577e+06 	 3857 	 0
1.53637e+06 	 3858 	 190.19
1.53697e+06 	 3859 	 417.778
1.53739e+06 	 3860 	 408.085
x 	 3861 	 x
1.54046e+06 	 3862 	 2799.74
1.54092e+06 	 3863 	 2868.24
1.54106e+06 	 3864 	 2740.06
x 	 3865 	 x
x 	 3866 	 x
x 	 3867 	 x
1.54152e+06 	 3868 	 1380.16
1.54166e+06 	 3869 	 1081.46
x 	 3870 	 x
x 	 3871 	 x
x 	 3872 	 x
1.54207e+06 	 3873 	 0
1.54258e+06 	 3874 	 0
x 	 3875 	 x
x 	 3876 	 x
x 	 3877 	 x
1.54421e+06 	 3878 	 0
1.54452e+06 	 3879 	 0
1.54482e+06 	 3880 	 0
x 	 3881 	 x
1.54573e+06 	 3882 	 0
x 	 3883 	 x
1.54663e+06 	 3884 	 0
1.54723e+06 	 3885 	 325.602
1.54783e+06 	 3886 	 515.343
1.5481e+06 	 3887 	 461.063
1.54828e+06 	 3888 	 342.803
x 	 3889 	 x
1.54854e+06 	 3890 	 0
1.54913e+06 	 3891 	 0
x 	 3892 	 x
x 	 3893 	 x
1.55031e+06 	 3894 	 0
x 	 3895 	 x
x 	 3896 	 x
1.55139e+06 	 3897 	 0
1.55232e+06 	 3898 	 629.286
1.55267e+06 	 3899 	 564.084
1.55292e+06 	 3900 	 409.011
x 	 3901 	 x
x 	 3902 	 x
1.55344e+06 	 3903 	 0
1.55392e+06 	 3904 	 0
x 	 3905 	 x
1.55633e+06 	 3906 	 1447.69
x 	 3907 	 x
1.55653e+06 	 3908 	 821.158
1.55682e+06 	 3909 	 609.592
1.55693e+06 	 3910 	 288.118
1.55713e+06 	 3911 	 19.4866
x 	 3912 	 x
x 	 3913 	 x
x 	 3914 	 x
1.55875e+06 	 3915 	 0
x 	 3916 	 x
1.55969e+06 	 3917 	 0
x 	 3918 	 x
x 	 3919 	 x
1.56197e+06 	 3920 	 1103.68
1.56231e+06 	 3921 	 1126.04
1.56242e+06 	 3922 	 865.97
x 	 3923 	 x
x 	 3924 	 x
x 	 3925 	 x
1.56331e+06 	 3926 	 0
1.56391e+06 	 3927 	 245.34
x 	 3928 	 x
x 	 3929 	 x
x 	 3930 	 x
1.56531e+06 	 3931 	 0
x 	 3932 	 x
1.56607e+06 	 3933 	 0
1.56667e+06 	 3934 	 272.539
x 	 3935 	 x
1.56718e+06 	 3936 	 0
1.56781e+06 	 3937 	 310.144
x 	 3938 	 x
1.56845e+06 	 3939 	 0
x 	 3940 	 x
x 	 3941 	 x
1.56974e+06 	 3942 	 0
x 	 3943 	 x
x 	 3944 	 x
x 	 3945 	 x
1.57105e+06 	 3946 	 0
x 	 3947 	 x
1.57179e+06 	 3948 	 0
x 	 3949 	 x
x 	 3950 	 x
1.57298e+06 	 3951 	 0
1.57358e+06 	 3952 	 196.705
x 	 3953 	 x
1.57418e+06 	 3954 	 243.93
1.57426e+06 	 3955 	 0
x 	 3956 	 x
1.57484e+06 	 3957 	 0
1.57532e+06 	 3958 	 0
x 	 3959 	 x
x 	 3960 	 x
x 	 3961 	 x
1.57667e+06 	 3962 	 0
x 	 3963 	 x
1.57764e+06 	 3964 	 0
x 	 3965 	 x
x 	 3966 	 x
x 	 3967 	 x
x 	 3968 	 x
1.57919e+06 	 3969 	 0
x 	 3970 	 x
1.57998e+06 	 3971 	 0
1.58058e+06 	 3972 	 184.015
1.58085e+06 	 3973 	 0
1.58118e+06 	 3974 	 0
x 	 3975 	 x
1.58183e+06 	 3976 	 0
x 	 3977 	 x
x 	 3978 	 x
1.58275e+06 	 3979 	 0
1.58309e+06 	 3980 	 11.7255
1.58348e+06 	 3981 	 0
x 	 3982 	 x
1.58399e+06 	 3983 	 0
x 	 3984 	 x
x 	 3985 	 x
x 	 3986 	 x
x 	 3987 	 x
x 	 3988 	 x
x 	 3989 	 x
x 	 3990 	 x
x 	 3991 	 x
x 	 3992 	 x
x 	 3993 	 x
1.58873e+06 	 3994 	 0
x 	 3995 	 x
1.58933e+06 	 3996 	 109.563
x 	 3997 	 x
x 	 3998 	 x
1.59073e+06 	 3999 	 0
x 	 4000 	 x
1.59145e+06 	 4001 	 0
x 	 4002 	 x
x 	 4003 	 x
x 	 4004 	 x
1.59307e+06 	 4005 	 0
1.59344e+06 	 4006 	 0
1.59385e+06 	 4007 	 0
1.59433e+06 	 4008 	 0
1.59462e+06 	 4009 	 0
1.59512e+06 	 4010 	 0
x 	 4011 	 x
1.5959e+06 	 4012 	 0
1.59652e+06 	 4013 	 0
1.59712e+06 	 4014 	 270.362
1.59832e+06 	 4015 	 1134.77
1.59833e+06 	 4016 	 799.247
1.59892e+06 	 4017 	 982.875
1.59893e+06 	 4018 	 553.088
1.5991e+06 	 4019 	 277.937
x 	 4020 	 x
x 	 4021 	 x
x 	 4022 	 x
x 	 4023 	 x
1.60078e+06 	 4024 	 0
1.60119e+06 	 4025 	 0
x 	 4026 	 x
1.60198e+06 	 4027 	 0
1.60258e+06 	 4028 	 162.343
x 	 4029 	 x
1.60327e+06 	 4030 	 0
1.6037e+06 	 4031 	 0
x 	 4032 	 x
x 	 4033 	 x
1.60452e+06 	 4034 	 0
1.60492e+06 	 4035 	 0
1.60543e+06 	 4036 	 0
1.60571e+06 	 4037 	 0
x 	 4038 	 x
1.60657e+06 	 4039 	 0
x 	 4040 	 x
1.6072e+06 	 4041 	 0
1.6078e+06 	 4042 	 171.92
1.60806e+06 	 4043 	 0
1.60939e+06 	 4044 	 1020.14
x 	 4045 	 x
x 	 4046 	 x
x 	 4047 	 x
x 	 4048 	 x
x 	 4049 	 x
x 	 4050 	 x
x 	 4051 	 x
x 	 4052 	 x
1.61156e+06 	 4053 	 0
x 	 4054 	 x
1.61253e+06 	 4055 	 0
x 	 4056 	 x
1.61321e+06 	 4057 	 0
1.6138e+06 	 4058 	 176.711
x 	 4059 	 x
1.61426e+06 	 4060 	 0
x 	 4061 	 x
x 	 4062 	 x
x 	 4063 	 x
x 	 4064 	 x
x 	 4065 	 x
1.61688e+06 	 4066 	 0
1.61729e+06 	 4067 	 0
x 	 4068 	 x
x 	 4069 	 x
x 	 4070 	 x
x 	 4071 	 x
1.61946e+06 	 4072 	 0
1.62006e+06 	 4073 	 75.3212
1.62056e+06 	 4074 	 0
x 	 4075 	 x
x 	 4076 	 x
1.62174e+06 	 4077 	 0
1.62223e+06 	 4078 	 146.432
x 	 4079 	 x
1.62301e+06 	 4080 	 0
x 	 4081 	 x
1.62387e+06 	 4082 	 0
1.62497e+06 	 4083 	 743.598
x 	 4084 	 x
1.62529e+06 	 4085 	 0
x 	 4086 	 x
x 	 4087 	 x
x 	 4088 	 x
x 	 4089 	 x
x 	 4090 	 x
x 	 4091 	 x
1.6283e+06 	 4092 	 0
1.62865e+06 	 4093 	 0
x 	 4094 	 x
x 	 4095 	 x
x 	 4096 	 x
x 	 4097 	 x
1.6304e+06 	 4098 	 0
x 	 4099 	 x
x 	 4100 	 x
x 	 4101 	 x
x 	 4102 	 x
x 	 4103 	 x
1.63295e+06 	 4104 	 0
1.63355e+06 	 4105 	 204.99
x 	 4106 	 x
x 	 4107 	 x
x 	 4108 	 x
1.63499e+06 	 4109 	 0
x 	 4110 	 x
x 	 4111 	 x
1.6362e+06 	 4112 	 0
1.63648e+06 	 4113 	 36.3024
1.6366e+06 	 4114 	 23.7442
1.63686e+06 	 4115 	 0
1.63727e+06 	 4116 	 0
1.63778e+06 	 4117 	 0
1.6382e+06 	 4118 	 0
x 	 4119 	 x
1.63909e+06 	 4120 	 0
1.63969e+06 	 4121 	 324.091
1.64019e+06 	 4122 	 320.994
x 	 4123 	 x
1.64082e+06 	 4124 	 0
1.64142e+06 	 4125 	 260.941
x 	 4126 	 x
x 	 4127 	 x
1.64236e+06 	 4128 	 0
x 	 4129 	 x
1.64317e+06 	 4130 	 0
1.64377e+06 	 4131 	 169.411
1.64406e+06 	 4132 	 59.8042
x 	 4133 	 x
x 	 4134 	 x
1.64519e+06 	 4135 	 0
x 	 4136 	 x
1.646e+06 	 4137 	 0
x 	 4138 	 x
1.6469e+06 	 4139 	 0
1.64743e+06 	 4140 	 28.5342
x 	 4141 	 x
1.64815e+06 	 4142 	 0
x 	 4143 	 x
1.64906e+06 	 4144 	 0
1.64951e+06 	 4145 	 0
x 	 4146 	 x
x 	 4147 	 x
1.6507e+06 	 4148 	 0
x 	 4149 	 x
x 	 4150 	 x
x 	 4151 	 x
1.65183e+06 	 4152 	 0
x 	 4153 	 x
1.65265e+06 	 4154 	 0
1.6539e+06 	 4155 	 825.818
1.65397e+06 	 4156 	 363.177
1.65498e+06 	 4157 	 944.547
x 	 4158 	 x
x 	 4159 	 x
1.65582e+06 	 4160 	 581.847
1.65638e+06 	 4161 	 630.904
x 	 4162 	 x
1.65664e+06 	 4163 	 0
x 	 4164 	 x
1.65758e+06 	 4165 	 0
x 	 4166 	 x
1.65818e+06 	 4167 	 18.9356
x 	 4168 	 x
1.65899e+06 	 4169 	 0
1.65959e+06 	 4170 	 284.269
x 	 4171 	 x
1.66017e+06 	 4172 	 0
1.66061e+06 	 4173 	 0
1.66109e+06 	 4174 	 0
1.66145e+06 	 4175 	 0
1.66188e+06 	 4176 	 0
1.66226e+06 	 4177 	 0
x 	 4178 	 x
1.66321e+06 	 4179 	 0
x 	 4180 	 x
1.66402e+06 	 4181 	 0
1.66442e+06 	 4182 	 0
1.6649e+06 	 4183 	 0
1.66513e+06 	 4184 	 0
x 	 4185 	 x
x 	 4186 	 x
1.66648e+06 	 4187 	 0
x 	 4188 	 x
1.66743e+06 	 4189 	 0
x 	 4190 	 x
1.66823e+06 	 4191 	 0
x 	 4192 	 x
1.66902e+06 	 4193 	 0
1.66962e+06 	 4194 	 299.29
1.67011e+06 	 4195 	 351.359
x 	 4196 	 x
x 	 4197 	 x
1.67106e+06 	 4198 	 0
x 	 4199 	 x
x 	 4200 	 x
1.67244e+06 	 4201 	 0
x 	 4202 	 x
x 	 4203 	 x
x 	 4204 	 x
1.67384e+06 	 4205 	 0
1.67444e+06 	 4206 	 203.119
1.67504e+06 	 4207 	 331.085
1.67552e+06 	 4208 	 428.962
1.67564e+06 	 4209 	 146.212
1.67595e+06 	 4210 	 0
1.67634e+06 	 4211 	 70.1401
x 	 4212 	 x
x 	 4213 	 x
x 	 4214 	 x
x 	 4215 	 x
x 	 4216 	 x
1.67881e+06 	 4217 	 0
1.67941e+06 	 4218 	 238.258
x 	 4219 	 x
1.6802e+06 	 4220 	 0
x 	 4221 	 x
x 	 4222 	 x
x 	 4223 	 x
x 	 4224 	 x
x 	 4225 	 x
x 	 4226 	 x
x 	 4227 	 x
1.68322e+06 	 4228 	 0
x 	 4229 	 x
1.68395e+06 	 4230 	 0
x 	 4231 	 x
1.68472e+06 	 4232 	 0
1.68498e+06 	 4233 	 0
x 	 4234 	 x
x 	 4235 	 x
1.68607e+06 	 4236 	 0
x 	 4237 	 x
1.68686e+06 	 4238 	 0
1.68746e+06 	 4239 	 126.104
1.6877e+06 	 4240 	 0
x 	 4241 	 x
1.68852e+06 	 4242 	 0
x 	 4243 	 x
1.68936e+06 	 4244 	 0
x 	 4245 	 x
1.69042e+06 	 4246 	 0
x 	 4247 	 x
x 	 4248 	 x
x 	 4249 	 x
1.69182e+06 	 4250 	 0
x 	 4251 	 x
x 	 4252 	 x
x 	 4253 	 x
x 	 4254 	 x
x 	 4255 	 x
1.69428e+06 	 4256 	 0
x 	 4257 	 x
x 	 4258 	 x
x 	 4259 	 x
1.69572e+06 	 4260 	 0
1.69632e+06 	 4261 	 307.21
x 	 4262 	 x
